,posted,neighborhood,post title,number bedrooms,sqft,URL,price,Latitude,Longitude
186,2021-10-13 14:56, (Eagle Rock / Glendale / Los Angeles central LA 213/323 ),Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7393730750.html,1995,34.124728,-118.220518
187,2021-10-13 14:55, ( central LA 213/323 ),"Storage pantry in select apartments, Wireless internet access",1,965.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-storage-pantry-in-select/7393733395.html,3375,34.100433,-118.344960
188,2021-10-13 14:55, (Los Angeles central LA 213/323 ),"2 ba Beautifully remodeled/ GRANITE, Central AC / Pets OK / FREE RENT",2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7384623681.html,2695,34.065510,-118.311709
189,2021-10-13 14:55, (Los Angeles central LA 213/323 ),"2 ba / Beautifully remodeled/ GRANITE, Central AC & Balcony/FREE RENT!",2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-beautifully-remodeled/7383633425.html,2695,34.065510,-118.311709
190,2021-10-13 14:54, (DTLA / Los Angeles / Westlake District central LA 213/323 ),Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383642367.html,1395,34.051635,-118.270383
191,2021-10-13 14:54, (DTLA / Los Angeles / Westlake District central LA 213/323 ),Pet Friendly! Amazing Architecture / NY Style Bldg / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pet-friendly-amazing/7383626964.html,1395,34.051635,-118.270383
192,2021-10-13 14:54, (Los Angeles / DTLA central LA 213/323 ),Studio in a DTLA Artsy Building ALL Utilities included! Pets OK,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-artsy/7392671128.html,1195,34.055667,-118.260957
193,2021-10-13 14:53, (DTLA / Los Angeles / Westlake District central LA 213/323 ),AMAZING SPECIAL! Remodeled Studio / =^.^= Pets Welcome! Open House!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-special-remodeled/7386282990.html,1195,34.049300,-118.291700
194,2021-10-13 14:52, (Eagle Rock / Glendale / Los Angeles central LA 213/323 ),Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7392621421.html,1995,34.124728,-118.220518
195,2021-10-13 14:52, ( central LA 213/323 ),"Two Outdoor Pools, Newly Renovated Units, Carpeting",1,784.0,https://losangeles.craigslist.org/lac/apa/d/glendale-two-outdoor-pools-newly/7393727504.html,2275,34.160207,-118.252049
196,2021-10-13 14:52, (Los Angeles / Westlake District / DTLA central LA 213/323 ),Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7392798160.html,1450,34.067969,-118.276806
197,2021-10-13 14:51, (Los Angeles / Westlake District / DTLA central LA 213/323 ),Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7392797941.html,1450,34.067969,-118.276806
198,2021-10-13 14:51, (koreatown and downtown central LA 213/323 ),Beautiful and upscale apartment in koreatown !,1,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-and-upscale/7393731848.html,1595,34.059386,-118.295082
199,2021-10-13 14:51, (Los Angeles / Westlake District / DTLA central LA 213/323 ),Vintage building w amazing architecture! ONE MONTH FREE RENT! Pets OK,3,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-vintage-building-amazing/7389963023.html,2475,34.062611,-118.281508
200,2021-10-13 14:51, (Near The Grove/Miracle Mile central LA 213/323 ),Patio/Balcony -Upgraded Plank Floors -1 Bedroom 1 Bath in Miracle Mile,1,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-balcony-upgraded/7391019429.html,2425,34.064810,-118.353210
201,2021-10-13 14:51, (Los Angeles / Westlake District / DTLA central LA 213/323 ),Amazing Vintage Building / Gorgeous architecture / OPEN HOUSE TODAY!,,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-vintage-building/7393731623.html,1450,34.067969,-118.276806
202,2021-10-13 14:51, (Hollywood / Los Angeles / Thai Town central LA 213/323 ),Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7384619369.html,1700,34.101618,-118.311140
203,2021-10-13 14:51, (Hollywood / Los Angeles / Thai Town central LA 213/323 ),Central HOLLYWOOD location! Must See! Remodeled and ready for YOU!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-central-hollywood-location/7388165964.html,1700,34.101618,-118.311140
204,2021-10-13 14:51, (Eagle Rock / Los Angeles central LA 213/323 ),"OPEN HOUSE TODAY! Newer Bldg / Central AC, Granite & Balcony!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-house-today-newer-bldg/7389962150.html,1595,34.122974,-118.222937
205,2021-10-13 14:50, (Hollywood / Los Angeles / Thai Town central LA 213/323 ),Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7384462987.html,1700,34.101618,-118.311140
206,2021-10-13 14:50, (Hollywood / Los Angeles / Thai Town central LA 213/323 ),Furnished / All Utilities + Internet Included / Beautifully Decorated,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-furnished-all-utilities/7386869949.html,1950,34.101618,-118.311140
207,2021-10-13 14:50, (Hollywood/Los Angeles central LA 213/323 ),"Full Kitchen, Gated,  Vinyl Plank Floors, Studio in Hollywood",,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-full-kitchen-gated-vinyl/7391465977.html,1425,34.102073,-118.335110
208,2021-10-13 14:50, (Los Angeles central LA 213/323 ),Lease this beautiful downtown studio today & save!,1,629.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lease-this-beautiful/7393731340.html,2980,34.043400,-118.271600
209,2021-10-13 14:50, (Hollywood / Los Angeles / Thai Town central LA 213/323 ),Walk to Hollywood & Western Metro! GREAT LOCATION! Must See!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walk-to-hollywood-western/7386869731.html,1700,34.101618,-118.311140
210,2021-10-13 14:50, (Eagle Rock / Glendale / Los Angeles central LA 213/323 ),Luxury Bldg for Ages 55+ / Pool & Jacuzzi / Section 8 Welcome!,2,,https://losangeles.craigslist.org/lac/apa/d/glendale-luxury-bldg-for-ages-55-pool/7390921549.html,1995,34.124728,-118.220518
211,2021-10-13 14:50, (Downtown Los Angeles central LA 213/323 ),"DOWNTOWN STUDIO W/ EXPOSED BRICK, AC & HARDWOOD FLOORS",,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-studio-exposed/7393719838.html,1399,34.053227,-118.267140
212,2021-10-13 14:49, (Hollywood/Los Angeles central LA 213/323 ),Full Kitchen | Vinyl Plank Floors | Cat Friendly | Studio in Hollywood,,500.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-full-kitchen-vinyl-plank/7393731006.html,1399,34.101508,-118.335110
213,2021-10-13 14:49," (550 N. Figueroa st., Los Angeles, CA central LA 213/323 )","Two Pilates Stations, 24-Hour Doorman, Granite Countertops",2,946.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-two-pilates-stations-24/7393718039.html,2750,34.062221,-118.246552
214,2021-10-13 14:48, (Rampart Village/ Los Angeles / Westlake central LA 213/323 ),ONE MONTH FREE!!! / Gorgeous architecture / =^.^= Pets Welcome!,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-gorgeous/7383951813.html,1783,34.062611,-118.281508
215,2021-10-13 14:48," (1026 S Broadway, Los Angeles, CA central LA 213/323 )","Stainless Steel Sink with Pull-out Faucet, Dishwasher, Refrigerator",1,1218.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-sink-with/7386866597.html,3708,34.040567,-118.257731
216,2021-10-13 14:48, (Los Angeles / Westlake Village / DTLA central LA 213/323 ),"Bright & Clean Bachelor/ SEE PHOTOS! Pets Welcome, ONE MONTH FREE!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bright-clean-bachelor-see/7389609737.html,1306,34.062611,-118.281508
217,2021-10-13 14:48, (Wilshire Center / Koreatown / Los Angeles central LA 213/323 ),Walkers Paradise! Newer Bldg in K-Town / ONE MONTH FREE RENT,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-walkers-paradise-newer-bldg/7383583086.html,1719,34.059484,-118.294208
218,2021-10-13 14:48, (Wilshire Center / Koreatown / Los Angeles central LA 213/323 ),2 ba Walkers Paradise! Newer Bldg in K-Town / ONE MONTH FREE RENT,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ba-walkers-paradise-newer/7393730392.html,2521,34.059484,-118.294208
219,2021-10-13 14:48," (1221 W. 3rd St. , Los Angeles, CA central LA 213/323 )","Always fresh, forever original! Call today!",2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-always-fresh-forever/7391906911.html,2643,34.057093,-118.258391
220,2021-10-13 14:48," (1221 W. 3rd St. , Los Angeles, CA central LA 213/323 )",Spooktacular deals and pricing!,2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spooktacular-deals-and/7393715353.html,2643,34.057093,-118.258391
221,2021-10-13 14:48, (Hollywood central LA 213/323 ),Blocks from Netflix / Remodeled Kitchen/Fridge & Dishwasher /FREE RENT,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-blocks-from-netflix/7388170037.html,1845,34.099350,-118.318213
222,2021-10-13 14:48, (Hollywood / Los Angeles central LA 213/323 ),"POOL! One Month FREE RENT!  Dishwasher, Microwave,  Fridge & GRANITE",1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pool-one-month-free-rent/7386247740.html,1845,34.099350,-118.318213
223,2021-10-13 14:48, (Hollywood / Los Angeles central LA 213/323 ),Blocks from Netflix / Remodeled Kitchen w Fridge & Dishwasher / POOL,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-blocks-from-netflix/7387685209.html,1845,34.099350,-118.318213
224,2021-10-13 14:48, (Hollywood central LA 213/323 ),"ONE MONTH FREE RENT!  Blocks to Netflix, Granite, Fridge / POOL",1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-month-free-rent-blocks/7387217358.html,1845,34.099350,-118.318213
225,2021-10-13 14:45," (Rowland Heights, CA central LA 213/323 )",Library and 4 Centrally Located Laundry Facilities on Site,2,715.0,https://losangeles.craigslist.org/lac/apa/d/rowland-heights-library-and-centrally/7393675134.html,1849,33.987860,-117.898872
226,2021-10-13 14:45," (Eagle Rock, Los Angeles, Glendale, Pasadena central LA 213/323 )",2 Bath**Luxury Bldg for 55+**SECTION 8 WELCOME,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bathluxury-bldg-for/7393720149.html,1995,34.124728,-118.220518
227,2021-10-13 14:45," (909 W. Temple St., Los Angeles, CA central LA 213/323 )","2 Bed Apt - Dual Master Bedrooms, Walk-in Closets & FREE Parking!",2,984.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bed-apt-dual-master/7382259639.html,2913,34.060894,-118.249390
228,2021-10-13 14:45, (Koreatown central LA 213/323 ),STUDIO in K-Town/Mid-Wilshire ^ Extra Storage ^ Refrigerator,,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-town-mid-wilshire/7390493620.html,1475,34.059918,-118.313286
229,2021-10-13 14:44, (USC central LA 213/323 ),"Lovely Studio, 1 bath * Charming community! * Near USC! * CALL TODAY!",,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-lovely-studio-bath-charming/7393715974.html,1395,34.032812,-118.287508
230,2021-10-13 14:44, (KTown/Down Town/Los Angeles central LA 213/323 ),Luxury at a Great Location! Move in Special!,2,1150.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-luxury-at-great-location/7393728527.html,2920,34.058500,-118.301200
231,2021-10-13 14:44, (1515 Wilshire Blvd LA CA DTLA Ktown Westlake central LA 213/323 ),Fall in Love w/ Your New Home - DTLA Views Included!~,1,715.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fall-in-love-your-new-home/7393728485.html,2481,34.054925,-118.268564
232,2021-10-13 14:44, (LOS FELIZ A central LA 213/323 ),TROPICAL(love pets) GARDENS IN ATWATER($500 DEPOSIT)*ACCEPT SECTION 8*,1,700.0,https://losangeles.craigslist.org/lac/apa/d/tropicallove-pets-gardens-in-atwater500/7390864760.html,1895,34.112100,-118.259400
233,2021-10-13 14:44, (los angeles central LA 213/323 ),BEACHWOOD arms**PETS OK*LOS FELIZ  HOLLYWOOD,2,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beachwood-armspets-oklos/7383289321.html,2795,34.104000,-118.292500
234,2021-10-13 14:44, (Beachwood Canyon central LA 213/323 ),Spectacular Remodeled 1 bedroom/1 bath with Parking!,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-spectacular-remodeled/7393728276.html,1995,34.115600,-118.330500
235,2021-10-13 14:42, (Downtown Los Angeles central LA 213/323 ),DOWNTOWN CORNER STUDIO W/AC & HARDWOOD FLOORS,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-corner-studio-ac/7393718371.html,1375,34.053227,-118.267140
236,2021-10-13 14:42, (Hollywood central LA 213/323 ),"Open floor plan, Modern Kitchen, Pool and Spa, 24 Hour Gym",2,916.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-open-floor-plan-modern/7393727601.html,3150,34.098559,-118.347910
237,2021-10-13 14:42, (DTLA / South Park central LA 213/323 ),Studio in DTLA ** Stainless Steel Appliances ** Gym ** Must See!,,735.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-studio-in-dtla-stainless/7393727479.html,2275,34.043812,-118.261707
238,2021-10-13 14:41, (611 N Howard St central LA 213/323 ),"Dishwasher, Cable Ready, On Site Laundry, Heated Pool, Carpeting",1,702.0,https://losangeles.craigslist.org/lac/apa/d/glendale-dishwasher-cable-ready-on-site/7393727171.html,2407,34.154840,-118.248008
239,2021-10-13 14:40, (Panorama City central LA 213/323 ),Awesome unit; affordable price!  PETS OK,1,,https://losangeles.craigslist.org/lac/apa/d/panorama-city-awesome-unit-affordable/7393712730.html,1650,34.223501,-118.453616
240,2021-10-13 15:38, ( central LA 213/323 ),"Stainless-Steel Appliances, Floor to Ceiling Glass Windows, Dog Park",2,1007.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-appliances/7393737940.html,3427,34.083828,-118.360519
241,2021-10-13 15:38, (Los Angeles central LA 213/323 ),"1 Bedroom x 1 Bathroom / Juliet Balcony /$1,000 Look &Lease Special",1,778.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-1-bathroom-juliet/7393746629.html,3620,34.045212,-118.256907
242,2021-10-13 15:37," (616 St. Paul Ave., Los Angeles, CA central LA 213/323 )","Large Picture Windows, Automatic Dishwasher, Fax and Copy Room",2,1334.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-picture-windows/7393741433.html,3527,34.053617,-118.261687
243,2021-10-13 15:36, (Eagle Rock central LA 213/323 ),"Upgraded 1 Bedroom 1 BA in Eagle Rock, Stainless Steel Appliances",1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-ba-in/7391821668.html,2200,34.134967,-118.210946
244,2021-10-13 15:36, (Los Angeles central LA 213/323 ),"UPGRADED 2 Bedroom in Windsor Hills Adjacent W/ Plank Floors, Call Us",2,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-upgraded-bedroom-in-windsor/7391943251.html,2250,34.015212,-118.347009
245,2021-10-13 15:35," (550 N. Figueroa st., Los Angeles, CA central LA 213/323 )","Crown Molding, ATM Machines, Breakfast Bar",1,698.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-crown-molding-atm-machines/7388199911.html,2116,34.062221,-118.246552
246,2021-10-13 15:33, (Hancock Park ADJ central LA 213/323 ),2 Bedroom 2 Bath in Larchmont Village ADJ + Virtual Tour + Central A/C,2,1174.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-bath-in-larchmont/7391821225.html,2600,34.085529,-118.331210
247,2021-10-13 15:33, (Hollywood central LA 213/323 ),"2 Bedroom in Hollywood W/ 1 Month Free, Rooftop Deck, Luxurious Lobby",2,987.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-bedroom-in-hollywood-1/7391945884.html,3195,34.100368,-118.317695
248,2021-10-13 15:32, (West Hollywood central LA 213/323 ),1+1.5 in West Hollywood | Dedicated Wine And Beverage Refrigerator,1,1000.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-115-in-west-hollywood/7382347814.html,4495,34.096888,-118.366302
249,2021-10-13 15:32," (1026 S Broadway, Los Angeles, CA central LA 213/323 )","Private Balconies and Patios with Furniture, Dishwasher, Refrigerator",1,1218.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-private-balconies-and/7393715111.html,3708,34.040567,-118.257731
250,2021-10-13 15:32, (Koreatown/Downtown LA central LA 213/323 ),"Swimming Pool & Spa, Gas F/P, Remodeled Junior 1+1 in DTLA/Koreatown",1,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-swimming-pool-spa-gas-p/7391745774.html,2050,34.068555,-118.303008
251,2021-10-13 15:32, (Close to Wilshire Center/Downtown L.A. central LA 213/323 ),"Parking, Sundeck, Brand New, SS Appliances, STUDIO Near Downtown LA",,534.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-parking-sundeck-brand-new/7391944516.html,2598,34.067417,-118.295495
252,2021-10-13 15:31, ( central LA 213/323 ),Newer 2 Bedroom in Korea Town Adj. Near Echo Park | 1 Month Free OAC,2,992.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-newer-bedroom-in-korea-town/7389669526.html,2550,34.063411,-118.275408
253,2021-10-13 15:30, ( central LA 213/323 ),"UPDATED 1 Bedroom in Highland Park, Washer and Dryer, Pet-Friendly",1,600.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-updated-bedroom-in-highland/7390157111.html,2045,34.110908,-118.192405
254,2021-10-13 15:30, (Hollywood / Los Angeles central LA 213/323 ),Quartz Counters + Small Building + 1 Bedroom 1 Bath in Hollywood,1,800.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-quartz-counters-small/7391943771.html,1995,34.088009,-118.322913
255,2021-10-13 15:28, (LOS ANGELAS central LA 213/323 ),DOWNTOWN  1 BEDROOM,1,475.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-downtown-bedroom/7385142326.html,1750,34.044300,-118.250900
256,2021-10-13 15:26, (South LA central LA 213/323 ),Ready for immediate move in! ~ Charming Unit ~ Call for more info!,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-ready-for-immediate-move-in/7393747079.html,1675,33.961801,-118.265194
257,2021-10-13 15:26," (531 North Hobart Boulevard, Los Angeles, CA central LA 213/323 )","Disposal, Microwave, Laundry Facilities, top floor",2,890.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-disposal-microwave-laundry/7393741735.html,2525,34.080492,-118.305909
258,2021-10-13 15:26," (616 St. Paul Ave., Los Angeles, CA central LA 213/323 )","Fax and Copy Room, Den/Study, Closet Organizers",2,944.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fax-and-copy-room-den-study/7393717436.html,3089,34.053617,-118.261687
259,2021-10-13 15:25, (Los Angeles (Rampart Village) central LA 213/323 ),6 Weeks Free! Modern 2bd/2ba Upper Unit (154),2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-weeks-free-modern-2bd-2ba/7392607707.html,2295,34.073802,-118.284343
260,2021-10-13 15:25, (Koreatown central LA 213/323 ),Adorable Apartment ~ 2 beds - 2 baths ~ Lots of natural light ~,2,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-adorable-apartment-beds/7393741068.html,2795,34.058934,-118.320762
261,2021-10-13 15:23, (los angeles central LA 213/323 ),+-+-+-+-+- FULLY FURNISHED PRIVATE ROOMS ! +-+-+-+-+-,4,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fully-furnished-private/7384598830.html,1600,34.029000,-118.315200
262,2021-10-13 15:23, (los angeles central LA 213/323 ),STUDENT HOUSING BY U.S.C. CAMPUS. MANY ROOMS ARE AVAILABLE!,4,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-student-housing-by-usc/7386990704.html,1250,34.029000,-118.315200
263,2021-10-13 15:23, ( central LA 213/323 ),RENOVATED ONE BED - GAS AND ELECTRIC INCLUDED,1,695.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-renovated-one-bed-gas-and/7393745665.html,1595,34.100500,-118.325400
264,2021-10-13 15:22," (1026 S Broadway, Los Angeles, CA central LA 213/323 )","Stainless Steel Sink with Pull-out Faucet, Central Air/Heating, Pantry",1,730.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stainless-steel-sink-with/7388789379.html,2536,34.040567,-118.257731
265,2021-10-13 15:22," (616 St. Paul Ave., Los Angeles, CA central LA 213/323 )","Automatic Dishwasher, Den/Study, Fax and Copy Room",1,647.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-automatic-dishwasher-den/7392805998.html,2220,34.053617,-118.261687
266,2021-10-13 15:22, (Downtown Los Angeles central LA 213/323 ),Amazing 2 Bedroom on Amenities Level,2,941.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-bedroom-on/7385222094.html,3500,34.044800,-118.243400
267,2021-10-13 15:21," (1221 W. 3rd St. , Los Angeles, CA central LA 213/323 )","How To Live Better at the Visconti call now , free parking",2,979.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-how-to-live-better-at-the/7388128625.html,2805,34.057093,-118.258391
268,2021-10-13 15:18," (930 Figueroa Terrace, Los Angeles, CA central LA 213/323 )","Barbecue/ Picnic Area, Private Balconies/Patios, Clubhouse",2,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-barbecue-picnic-area/7391934077.html,2585,34.066993,-118.244291
269,2021-10-13 15:18," (3205 Los Feliz Boulevard, Los Angeles, CA central LA 213/323 )",Love where you live! Rancho Los Feliz,,425.0,https://losangeles.craigslist.org/lac/apa/d/glendale-love-where-you-live-rancho-los/7393743523.html,2019,34.123444,-118.268708
270,2021-10-13 15:15," (722 Bixel St., Los Angeles, CA central LA 213/323 )","Airy Interiors with Nine Foot Ceilings, Built-In Microwave, Clubhouse",,468.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-airy-interiors-with-nine/7386823268.html,2010,34.050642,-118.264187
271,2021-10-13 15:15, ( central LA 213/323 ),"Patio/Balcony, Fire Pit Area, Recycling",1,704.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-patio-balcony-fire-pit-area/7390964548.html,2615,34.064986,-118.302908
272,2021-10-13 15:14, (Encino central LA 213/323 ),"Selling your Property? House, Commercial, Business, Land, Condo,",3,,https://losangeles.craigslist.org/lac/apa/d/encino-selling-your-property-house/7380955812.html,3,34.165500,-118.517500
273,2021-10-13 15:14," (909 W. Temple St., Los Angeles, CA central LA 213/323 )",A home you have been looking for! Stop by today!,2,984.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-home-you-have-been-looking/7393715264.html,3051,34.060894,-118.249390
274,2021-10-13 15:14, (Koreatown central LA 213/323 ),"Large 1x1 w/ Large Closet, Nest A/C, W/D in Unit",1,882.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-large-1x1-large-closet-nest/7393736334.html,2436,34.062007,-118.291595
275,2021-10-13 15:13, (Little Bangladesh / Koreatown central LA 213/323 ),Cute 1 BR,1,445.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-cute-br/7390707353.html,1250,34.070535,-118.295531
276,2021-10-13 15:13, (Mid-Wilshire and Koreatown central LA 213/323 ),La Chandelle Apts...Gorgeous Newly Remodeled Studio..Hardwood Floors!,,400.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-la-chandelle-aptsgorgeous/7390077188.html,1450,34.065069,-118.312933
277,2021-10-13 15:13, (hollywood central LA 213/323 ),"Fantastic Ambiance * Charming  Unit with central air & heat, call now!",1,700.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-fantastic-ambiance-charming/7393741476.html,2398,34.098706,-118.350149
278,2021-10-13 15:13, ( central LA 213/323 ),Pre-Lease! Great Location! Roof Top Amenities! Renovated 2x2,2,1041.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-pre-lease-great-location/7393741380.html,3267,34.103596,-118.346057
279,2021-10-13 15:13, (koreatown and downtown central LA 213/323 ),Graceful apartment in koreatown !,1,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-graceful-apartment-in/7393741335.html,1595,34.059244,-118.293709
280,2021-10-13 15:10, (746 S Normandie Ave central LA 213/323 ),Prime K-Town-Bachelor! ALL UTILITIES INCLUDED!!ID#7,,380.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-prime-town-bachelor-all/7391501328.html,1225,34.059020,-118.299901
281,2021-10-13 15:10," (Los Angeles, CA central LA 213/323 )",Beautiful 1bed/ 1ba!,1,688.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-1bed-1ba/7391426057.html,1650,34.058500,-118.301200
282,2021-10-13 15:09, (koreatown and downtown central LA 213/323 ),Put some spice in your life in our koreatown 1Bdrm !,1,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-put-some-spice-in-your-life/7393739558.html,1595,34.059031,-118.295511
283,2021-10-13 15:09," (Los Angeles, CA central LA 213/323 )",Small Studio at Westland @ Ktown!,,443.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-small-studio-at-westland/7387348593.html,1375,34.058500,-118.301200
284,2021-10-13 15:07, (Echo Park central LA 213/323 ),Gorgeous 3bd/3.5ba with SS App+Parking+W/D in Silverlake (2227),3,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-gorgeous-3bd-35ba-with-ss/7393738659.html,3942,34.077410,-118.267708
285,2021-10-13 15:06, (Hollywood Hills central LA 213/323 ),Beautiful studio in Hollywood Hills,,520.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-beautiful-studio-in/7393738192.html,1375,34.105894,-118.318209
286,2021-10-13 15:06, (Los Angeles central LA 213/323 ),Deal of the Day!! Tour Today!!,1,729.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-deal-of-the-day-tour-today/7393720461.html,2632,34.043400,-118.271600
287,2021-10-13 15:06," (Eagle Rock, Los Angeles, Glendale, Pasadena central LA 213/323 )",one Bath**Luxury Bldg for 55+**SECTION 8 WELCOME,1,,https://losangeles.craigslist.org/lac/apa/d/los-angeles-one-bathluxury-bldg-for/7393719843.html,1695,34.124728,-118.220518
288,2021-10-13 15:05, (koreatown and downtown central LA 213/323 ),Amazing newly remodeled apartment in koreatown !,1,850.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-amazing-newly-remodeled/7393738055.html,1595,34.058960,-118.292336
289,2021-10-13 15:05, (Los Angeles central LA 213/323 ),Stunning 1 Bd Apply Now!!,1,731.0,https://losangeles.craigslist.org/lac/apa/d/los-angeles-stunning-bd-apply-now/7393685287.html,2522,34.062210,-118.350610
